0	"Henry"	"was"	"Governor Edwin Washington Edwards's choice"
179	"Clayton State University"	"is ."	"level - the Peach Belt Conference"
179	"Clayton State University"	"is in"	"the nation"
180	"Jefferson B. Sessions"	"Sessions"	"III"
180	"The state's two U.S. senators"	"are"	"Jefferson B. Sessions"
180	"The state's two U.S. senators"	"are Sessions"	"III"
180	"The state's two U.S. senators"	"are"	"both Republicans"
180	"The state's two U.S. senators"	"are Sessions and"	"Richard C. Shelby"
180	"Jefferson B. Sessions"	"and"	"Richard C. Shelby"
181	"limited understanding"	"of"	"philosophical subject matter"
181	"her lack"	"and understanding of"	"philosophical subject matter"
181	"Some academic philosophers"	"have criticized for consider lack and"	"limited understanding"
181	"Some academic philosophers"	"have criticized for consider"	"her lack"
181	"they"	"consider"	"her lack"
181	"her lack"	"of"	"rigor"
181	"they"	"consider lack of"	"rigor"
181	"her lack"	"and"	"limited understanding"
181	"they"	"consider lack and understanding of"	"philosophical subject matter"
181	"they"	"consider lack and"	"limited understanding"
181	"Some academic philosophers"	"have criticized for consider lack and understanding of"	"philosophical subject matter"
181	"Some academic philosophers"	"have criticized for consider lack of"	"rigor"
181	"Some academic philosophers"	"have criticized for consider"	"they"
182	"the Almoravid dynasty"	"constructed ruling until"	"mid-12th century"
182	"the Muslim victory"	"constructed ruling until"	"mid-12th century"
182	"the Almoravid dynasty"	"constructed Al-Andalus with"	"its capital"
182	"the Muslim victory"	"at Sagrajas"	"Battle"
182	"the Muslim victory"	"at"	"the Battle of Sagrajas"
182	"the Almoravid dynasty"	"constructed Al-Andalus with capital in"	"Granada"
182	"Battle"	"Sagrajas at victory constructed"	"a unified Al-Andalus"
182	"the Muslim victory"	"constructed Al-Andalus with capital in"	"Granada"
182	"its capital"	"in"	"Granada"
182	"a unified Al-Andalus"	"with capital in"	"Granada"
182	"the Muslim victory"	"constructed"	"a unified Al-Andalus"
182	"the Battle of Sagrajas"	"at victory constructed"	"a unified Al-Andalus"
182	"temporary stop"	"at constructed"	"a unified Al-Andalus"
182	"the Muslim victory"	"constructed Al-Andalus with"	"its capital"
182	"a unified Al-Andalus"	"with"	"its capital"
182	"Christian expansion"	"to constructed"	"a unified Al-Andalus"
183	"Lancaster"	"was nominated times for"	"Academy Awards"
183	"four times"	"for"	"Academy Awards"
183	"his work"	"in"	" Elmer Gantry "
183	"Lancaster"	"was and won for"	"his work"
183	"Lancaster"	"was and won for work in"	" Elmer Gantry "
184	"The shield"	"can be shown surrounded by"	"the insignia"
184	"The shield"	"can be shown surrounded by insignia of"	"an honorary Knight Commander"
184	"The shield"	"can be shown surrounded by insignia of Commander of"	"the Most Honorable Order"
184	"the insignia"	"of Commander of Order of"	"the Bath"
184	"The shield"	"can . award received after"	"the first Gulf War"
184	"an award"	"received after"	"the first Gulf War"
184	"the insignia"	"of"	"an honorary Knight Commander"
184	"an honorary Knight Commander"	"of Order of"	"the Bath"
184	"the insignia"	"of Commander of"	"the Most Honorable Order"
184	"the insignia"	"of Commander"	"KCB"
184	"the Most Honorable Order"	"of"	"the Bath"
184	"The shield"	"can . award received"	"the General"
184	"an award"	"received"	"the General"
184	"an honorary Knight Commander"	"of"	"the Most Honorable Order"
184	"The shield"	"can be shown surrounded by insignia of Commander"	"KCB"
184	"The shield"	"can ."	"an award"
184	"The shield"	"can be shown surrounded by insignia of Commander of Order of"	"the Bath"
184	"an honorary Knight Commander"	"Commander"	"KCB"
184	"the Bath"	"of Order Commander"	"KCB"
185	"She"	"was discharged from"	"the Sirio-Libanes"
185	"She"	"was ."	"June"
185	"She"	"was discharged"	"Hospital"
185	"She"	"was . after suffering"	"strong chest pains"
186	"the trio"	"did appear into"	"Multiple Sclerosis"
186	"the trio"	"did appear on tour for"	"Action"
186	"the trio"	"did appear on tour for"	"Research"
186	"the trio"	"did "	"Guitar Boogie"
186	"the 12-date benefit tour"	"for"	"Research"
186	"the 12-date benefit tour"	"for"	"Action"
186	"the trio"	"did appear as"	"the album"
187	"the importance"	"of finding to probe"	"human brain function"
187	"Crick"	"stressed importance of finding"	"new methods"
187	"the importance"	"of finding"	"new methods"
187	"Crick"	"stressed importance of finding to probe"	"human brain function"
188	"Destroy All Monsters"	"is slim in"	"its storyline"
188	"Cinefantastique"	"of wrote In"	"the end"
188	"Steve Biodrowski"	"of"	"Cinefantastique"
188	"Destroy All Monsters"	"is in"	"its characterizations"
188	"Steve Biodrowski"	"wrote In"	"the end"
189	"2007 the group"	"was . of and firing on"	"unarmed protesters"
189	"late August"	"was . of and firing on protesters had"	"who"
189	"2007 the group"	"was . of and firing on protesters had objected to policies of"	"the Hamas government"
189	"who"	"had objected to policies of"	"the Hamas government"
189	"late August"	"was . of and firing on protesters had objected to"	"policies"
189	"late August"	"was :"	"a conservative British newspaper"
189	"policies"	"of"	"the Hamas government"
189	"2007 the group"	"was :"	"a conservative British newspaper"
189	"who"	"had objected to"	"policies"
189	"2007 the group"	"was . of and firing on protesters had objected to"	"policies"
189	"unarmed protesters"	"had objected to policies of"	"the Hamas government"
189	"late August"	"was . of and firing on"	"unarmed protesters"
189	"late August"	"was . of and firing on protesters had objected to policies of"	"the Hamas government"
189	"2007 the group"	"was"	"The Telegraph"
189	"unarmed protesters"	"had"	"who"
189	"unarmed protesters"	"had objected to"	"policies"
189	"2007 the group"	"was . of and firing on protesters had"	"who"
189	"late August"	"was"	"The Telegraph"
190	"The court's"	"is in Netherlands"	"Hague"
190	"The court's"	"is but may"	"its proceedings"
190	"The court's"	"is but may take"	"place"
190	"The court's"	"is in"	"The Hague , Netherlands"
190	"The court's official seat"	"is in"	"The Hague , Netherlands"
190	"The court's official seat"	"is in Netherlands"	"Hague"
190	"The court's official seat"	"is but may take"	"place"
190	"The court's official seat"	"is but may"	"its proceedings"
191	"the depression"	"of"	"the 1930s"
191	"Donald Markwel"	"argued . war arising from"	"similar economic factors"
191	"Donald Markwel"	"argued that would in absence of"	"such an international approach"
191	"the absence"	"would be"	"a risk"
191	"Donald Markwel"	"argued that would in"	"the absence"
191	"possibly even world war"	"arising from"	"similar economic factors"
191	"the absence"	"of"	"such an international approach"
191	"possibly even world war"	"arising during"	"the depression"
191	"Donald Markwel"	"argued that would be risk of worsening"	"international relations"
191	"possibly even world war"	"arising during depression of"	"the 1930s"
191	"Donald Markwel"	"argued that would be"	"a risk"
191	"such an international approach"	"of absence would be"	"a risk"
191	"Donald Markwel"	"argued . war arising during"	"the depression"
191	"Donald Markwel"	"argued ."	"possibly even world war"
191	"a risk"	"of worsening"	"international relations"
191	"the absence"	"would be risk of worsening"	"international relations"
191	"Donald Markwel"	"argued . war arising during depression of"	"the 1930s"
192	"the market"	"shifts from"	"traditional television"
193	"The Ottoman Central Bank"	"is building at"	"right"
193	"the first building"	"at"	"right"
194	"Bible's"	"were to"	"English life"
194	"Bible's"	"teachings and use of"	"language"
194	"he"	"believed that were teachings"	"Bible's"
194	"step"	"with convictions"	"his"
194	"superb use"	"of"	"language"
194	"language"	"of use and were to"	"English life"
194	"the Bible's significant moral teachings"	"and use of"	"language"
194	"he"	"believed that were"	"the Bible's significant moral teachings"
194	"the Bible's significant moral teachings"	"and"	"superb use"
194	"he"	"believed that were teachings and use of"	"language"
194	"Bible's"	"teachings and"	"superb use"
194	"step"	"with"	"his agnostic convictions"
194	"he"	"believed that were to"	"English life"
194	"he"	"believed that were teachings and"	"superb use"
194	"superb use"	"and were to"	"English life"
194	"the Bible's significant moral teachings"	"were to"	"English life"
195	"Ukraine"	"continues to maintain military in"	"Europe"
195	"the dissolution"	"of"	"the Soviet Union"
195	"the dissolution"	"continues ."	"of Russia"
195	"the second largest military"	"in"	"Europe"
195	"the Soviet Union"	"of dissolution continues ."	"of Russia"
195	"the dissolution"	"continues to maintain military in"	"Europe"
195	"the dissolution"	"continues to maintain"	"the second largest military"
195	"Ukraine"	"continues ."	"of Russia"
196	"The Venice Film Festival"	"is festival in"	"the world"
196	"the oldest film festival"	"in"	"the world"
197	"the numbers"	"on"	"each side"
197	"only foot soldiers"	"and if"	"any archers"
197	"William"	"had cavalry and"	"infantry"
197	"each side"	"on numbers were had"	"both cavalry"
197	"William"	"had"	"both cavalry"
197	"Harold"	"had soldiers and if"	"any archers"
197	"both cavalry"	"and infantry including"	"many archers"
197	"William"	"had while had"	"Harold"
197	"William"	"had while had"	"only foot soldiers"
197	"the numbers"	"were had"	"both cavalry"
197	"William"	"had cavalry and infantry including"	"many archers"
197	"infantry"	"including"	"many archers"
197	"both cavalry"	"and"	"infantry"
197	"William"	"had while had soldiers and if"	"any archers"
198	"the Pyrenees"	"in than getting has"	"several ski resorts"
198	"The highest mountain"	"is and has despite getting than in"	"the Pyrenees"
198	"this range"	"in is ("	"m"
198	"The highest mountain"	"is and has"	"several ski resorts"
198	"this range"	"in is"	"the Moncayo"
198	"less snow"	"getting has"	"several ski resorts"
198	"The highest mountain"	"is ("	"m"
198	"The highest mountain"	"in"	"this range"
198	"The highest mountain"	"is and has despite getting"	"less snow"
198	"The highest mountain"	"is and has"	"it"
199	"Battle"	"was siege with"	"a major land"
199	"a major land"	"and"	"naval component"
199	"Battle"	"was during"	"the First Sino-Japanese War"
199	"The Battle of Weihaiwei"	"was siege with"	"a major land"
199	"Battle"	"was siege with land and"	"naval component"
199	"The Battle of Weihaiwei"	"was siege with land and"	"naval component"
199	"Battle"	"was"	"a 23 day siege"
199	"a 23 day siege"	"with"	"a major land"
199	"The Battle of Weihaiwei"	"was during"	"the First Sino-Japanese War"
199	"a 23 day siege"	"with land and"	"naval component"
